,symbol,strategy,created_at,updated_at,stop_loss,score,price,order_type,date,price_adj
0,360ONE,MeanReversion,2025-05-12 10:21:39.030049,2025-05-12 10:21:39.030868,344.3435714285714,0.2926725308410265,387.94,Buy,2023-04-18,388.32793999999996
1,360ONE,MeanReversion,2025-05-12 10:21:39.036155,2025-05-12 10:21:39.036896,843.7303571428572,0.2926725308410265,962.9,Buy,2024-10-04,963.8628999999999
2,360ONE,MeanReversion,2025-05-12 10:21:39.037354,2025-05-12 10:21:39.037641,1033.932142857143,0.2926725308410265,1172.7,Buy,2025-01-09,1173.8727
3,3IINFOLTD,MeanReversion,2025-05-12 10:21:39.042607,2025-05-12 10:21:39.042934,30.28392857142857,0.20833855289853875,33.15,Buy,2023-08-11,33.18315
4,3IINFOLTD,MeanReversion,2025-05-12 10:21:39.043427,2025-05-12 10:21:39.043752,33.4875,0.20833855289853875,37.05,Buy,2023-10-25,37.08704999999999
5,3IINFOLTD,MeanReversion,2025-05-12 10:21:39.044630,2025-05-12 10:21:39.045539,38.307142857142864,0.20833855289853875,48.45,Buy,2024-02-13,48.49845
6,3IINFOLTD,MeanReversion,2025-05-12 10:21:39.045841,2025-05-12 10:21:39.045904,32.46071428571428,0.20833855289853875,35.55,Buy,2024-06-03,35.58554999999999
7,3IINFOLTD,MeanReversion,2025-05-12 10:21:39.046554,2025-05-12 10:21:39.047323,30.895357142857144,0.20833855289853875,34.39,Buy,2024-08-06,34.424389999999995
8,3IINFOLTD,MeanReversion,2025-05-12 10:21:39.047510,2025-05-12 10:21:39.048084,24.4275,0.20833855289853875,26.99,Buy,2024-10-23,27.016989999999996
9,AADHARHFC,MeanReversion,2025-05-12 10:21:39.110661,2025-05-12 10:21:39.111057,354.4375,0.3111069360676213,418.0,Buy,2024-08-06,418.41799999999995
10,AADHARHFC,MeanReversion,2025-05-12 10:21:39.111885,2025-05-12 10:21:39.113110,356.2660714285714,0.3111069360676213,402.9,Buy,2024-11-26,403.3028999999999
11,AARTIIND,MeanReversion,2025-05-12 10:21:39.162841,2025-05-12 10:21:39.163845,459.6342857142857,0.2619297206300633,493.67,Buy,2023-03-27,494.16366999999997
12,AARTIIND,MeanReversion,2025-05-12 10:21:39.163974,2025-05-12 10:21:39.164079,463.5496428571428,0.2619297206300633,491.18,Buy,2023-07-05,491.67117999999994
13,AARTIIND,MeanReversion,2025-05-12 10:21:39.164522,2025-05-12 10:21:39.164704,424.73821428571426,0.2619297206300633,451.89,Buy,2023-08-21,452.3418899999999
14,AARTIIND,MeanReversion,2025-05-12 10:21:39.165260,2025-05-12 10:21:39.165436,430.9953571428571,0.2619297206300633,457.34,Buy,2023-10-25,457.7973399999999
15,AARTIIND,MeanReversion,2025-05-12 10:21:39.166769,2025-05-12 10:21:39.167097,564.1242857142857,0.2619297206300633,615.11,Buy,2024-03-14,615.72511
16,AARTIIND,MeanReversion,2025-05-12 10:21:39.167381,2025-05-12 10:21:39.167640,613.0121428571429,0.2619297206300633,669.03,Buy,2024-05-10,669.6990299999999
17,AARTIIND,MeanReversion,2025-05-12 10:21:39.168173,2025-05-12 10:21:39.168336,614.915,0.2619297206300633,659.14,Buy,2024-07-22,659.79914
18,AARTIIND,MeanReversion,2025-05-12 10:21:39.168483,2025-05-12 10:21:39.169133,541.8803571428572,0.2619297206300633,623.95,Buy,2024-08-14,624.57395
19,AARTIIND,MeanReversion,2025-05-12 10:21:39.169520,2025-05-12 10:21:39.170226,403.83392857142854,0.2619297206300633,454.95,Buy,2024-11-11,455.40494999999993
20,AARTIIND,MeanReversion,2025-05-12 10:21:39.171163,2025-05-12 10:21:39.171349,325.5232142857143,0.2619297206300633,357.55,Buy,2025-04-07,357.90754999999996
21,AAVAS,MeanReversion,2025-05-12 10:21:39.216498,2025-05-12 10:21:39.216853,1290.682142857143,0.2943262491691149,1375.95,Buy,2024-03-06,1377.32595
22,ABCAPITAL,MeanReversion,2025-05-12 10:21:39.252159,2025-05-12 10:21:39.252596,128.89285714285714,0.3029965971327504,137.5,Buy,2023-01-27,137.6375
23,ABCAPITAL,MeanReversion,2025-05-12 10:21:39.255062,2025-05-12 10:21:39.255695,157.1125,0.3029965971327504,170.05,Buy,2023-10-27,170.22005
24,ABCAPITAL,MeanReversion,2025-05-12 10:21:39.256576,2025-05-12 10:21:39.256803,151.08392857142857,0.3029965971327504,170.95,Buy,2024-03-14,171.12094999999997
25,ABCAPITAL,MeanReversion,2025-05-12 10:21:39.257446,2025-05-12 10:21:39.258692,187.02142857142857,0.3029965971327504,207.95,Buy,2024-06-05,208.15794999999997
26,ABCAPITAL,MeanReversion,2025-05-12 10:21:39.259042,2025-05-12 10:21:39.259347,189.67321428571427,0.3029965971327504,208.0,Buy,2024-10-23,208.20799999999997
27,ABCAPITAL,MeanReversion,2025-05-12 10:21:39.259752,2025-05-12 10:21:39.260008,175.61035714285714,0.3029965971327504,187.53,Buy,2024-12-23,187.71752999999998
28,ABCAPITAL,MeanReversion,2025-05-12 10:21:39.260210,2025-05-12 10:21:39.260487,154.89892857142857,0.3029965971327504,167.79,Buy,2025-01-28,167.95778999999996
29,ABDL,MeanReversion,2025-05-12 10:21:39.262896,2025-05-12 10:21:39.263596,296.3678571428572,0.2999199520164201,329.35,Buy,2024-10-04,329.67935
30,ABFRL,MeanReversion,2025-05-12 10:21:39.266938,2025-05-12 10:21:39.267335,210.12321428571428,0.30101596611097214,234.4,Buy,2023-02-23,234.63439999999997
31,ABFRL,MeanReversion,2025-05-12 10:21:39.267748,2025-05-12 10:21:39.267925,192.52678571428572,0.30101596611097214,208.5,Buy,2023-05-09,208.7085
32,ABFRL,MeanReversion,2025-05-12 10:21:39.268798,2025-05-12 10:21:39.269152,183.38392857142856,0.30101596611097214,200.0,Buy,2023-08-08,200.2
33,ABFRL,MeanReversion,2025-05-12 10:21:39.270255,2025-05-12 10:21:39.270829,198.14464285714286,0.30101596611097214,217.1,Buy,2023-12-21,217.31709999999998
34,ABFRL,MeanReversion,2025-05-12 10:21:39.271189,2025-05-12 10:21:39.271663,194.54999999999998,0.30101596611097214,213.8,Buy,2024-03-13,214.01379999999997
35,ABFRL,MeanReversion,2025-05-12 10:21:39.273553,2025-05-12 10:21:39.274036,278.20178571428573,0.30101596611097214,310.8,Buy,2024-10-23,311.1108
36,ABFRL,MeanReversion,2025-05-12 10:21:39.274268,2025-05-12 10:21:39.274541,264.1607142857143,0.30101596611097214,283.5,Buy,2024-12-23,283.78349999999995
37,ABREL,MeanReversion,2025-05-12 10:21:39.302047,2025-05-12 10:21:39.302983,1646.7203571428572,0.2791366434227164,1947.49,Buy,2024-06-06,1949.4374899999998
38,ACC,MeanReversion,2025-05-12 10:21:39.317111,2025-05-12 10:21:39.317529,1684.1278571428572,0.30602869055057774,1904.81,Buy,2023-01-30,1906.7148099999997
39,ACC,MeanReversion,2025-05-12 10:21:39.318754,2025-05-12 10:21:39.319132,1677.0282142857145,0.30602869055057774,1757.98,Buy,2023-06-26,1759.7379799999999
40,ACC,MeanReversion,2025-05-12 10:21:39.322331,2025-05-12 10:21:39.323409,2094.136785714286,0.30602869055057774,2343.26,Buy,2024-06-05,2345.60326
41,ACE,MeanReversion,2025-05-12 10:21:39.352278,2025-05-12 10:21:39.353512,1116.07,0.2944333121130732,1345.07,Buy,2024-06-05,1346.4150699999998
42,ACE,MeanReversion,2025-05-12 10:21:39.354762,2025-05-12 10:21:39.355243,1170.3892857142855,0.2944333121130732,1325.05,Buy,2025-01-13,1326.3750499999999
43,ACI,MeanReversion,2025-05-12 10:21:39.370258,2025-05-12 10:21:39.370592,458.3907142857143,0.2661838982571154,527.38,Buy,2023-11-03,527.90738
44,ACLGATI,MeanReversion,2025-05-12 10:21:39.390133,2025-05-12 10:21:39.390795,127.38928571428572,0.21654499119156348,143.55,Buy,2023-10-25,143.69355
45,ACLGATI,MeanReversion,2025-05-12 10:21:39.390854,2025-05-12 10:21:39.391752,105.27678571428572,0.21654499119156348,122.0,Buy,2023-12-26,122.12199999999999
46,ACLGATI,MeanReversion,2025-05-12 10:21:39.394063,2025-05-12 10:21:39.394936,88.16607142857143,0.21654499119156348,98.85,Buy,2024-10-23,98.94884999999998
47,ACMESOLAR,MeanReversion,2025-05-12 10:21:39.397044,2025-05-12 10:21:39.397485,208.11071428571427,0.27952427642425387,240.7,Buy,2024-12-20,240.94069999999996
48,ADANIENSOL,MeanReversion,2025-05-12 10:21:39.399940,2025-05-12 10:21:39.400155,729.9107142857143,0.25592240307488906,778.0,Buy,2023-10-10,778.7779999999999
49,ADANIENSOL,MeanReversion,2025-05-12 10:21:39.401667,2025-05-12 10:21:39.402584,831.9375,0.25592240307488906,950.0,Buy,2024-03-14,950.9499999999999
50,ADANIENSOL,MeanReversion,2025-05-12 10:21:39.403918,2025-05-12 10:21:39.404278,840.9017857142857,0.25592240307488906,931.0,Buy,2024-10-08,931.9309999999999
51,ADANIENSOL,MeanReversion,2025-05-12 10:21:39.404435,2025-05-12 10:21:39.406167,516.0785714285714,0.25592240307488906,658.15,Buy,2024-11-22,658.80815
52,ADANIENT,MeanReversion,2025-05-12 10:21:39.422010,2025-05-12 10:21:39.422163,3177.204642857143,0.23001014860805075,3445.16,Buy,2023-01-20,3448.6051599999996
53,ADANIENT,MeanReversion,2025-05-12 10:21:39.423693,2025-05-12 10:21:39.424152,2007.542857142857,0.23001014860805075,2206.95,Buy,2023-06-26,2209.1569499999996
54,ADANIENT,MeanReversion,2025-05-12 10:21:39.424803,2025-05-12 10:21:39.425096,2253.8157142857144,0.23001014860805075,2401.23,Buy,2023-10-04,2403.63123
55,ADANIENT,MeanReversion,2025-05-12 10:21:39.426566,2025-05-12 10:21:39.426624,2926.018571428571,0.23001014860805075,3123.74,Buy,2024-03-13,3126.8637399999993
56,ADANIENT,MeanReversion,2025-05-12 10:21:39.427145,2025-05-12 10:21:39.427380,2684.956785714286,0.23001014860805075,2888.78,Buy,2024-05-07,2891.66878
57,ADANIENT,MeanReversion,2025-05-12 10:21:39.427994,2025-05-12 10:21:39.428175,2864.325,0.23001014860805075,3005.7,Buy,2024-07-22,3008.7056999999995
58,ADANIENT,MeanReversion,2025-05-12 10:21:39.429018,2025-05-12 10:21:39.429114,2707.4375,0.23001014860805075,2938.0,Buy,2024-10-22,2940.9379999999996
59,ADANIGREEN,MeanReversion,2025-05-12 10:21:39.432830,2025-05-12 10:21:39.432934,1064.3839285714284,0.19671100109060224,1325.0,Buy,2023-01-30,1326.3249999999998
60,ADANIGREEN,MeanReversion,2025-05-12 10:21:39.433981,2025-05-12 10:21:39.434126,782.2535714285715,0.19671100109060224,868.95,Buy,2023-05-16,869.81895
61,ADANIGREEN,MeanReversion,2025-05-12 10:21:39.435535,2025-05-12 10:21:39.435762,902.1785714285713,0.19671100109060224,965.0,Buy,2023-10-06,965.9649999999999
62,ADANIGREEN,MeanReversion,2025-05-12 10:21:39.437220,2025-05-12 10:21:39.438020,1509.6964285714284,0.19671100109060224,1716.0,Buy,2024-03-14,1717.716
63,ADANIGREEN,MeanReversion,2025-05-12 10:21:39.439849,2025-05-12 10:21:39.439946,1315.044642857143,0.19671100109060224,1480.0,Buy,2024-11-14,1481.4799999999998
64,ADANIGREEN,MeanReversion,2025-05-12 10:21:39.440522,2025-05-12 10:21:39.441124,796.2017857142856,0.19671100109060224,898.05,Buy,2025-01-14,898.9480499999999
65,ADANIPORTS,MeanReversion,2025-05-12 10:21:39.443219,2025-05-12 10:21:39.443269,642.2628571428572,0.2929679152296313,691.37,Buy,2023-01-27,692.0613699999999
66,ADANIPORTS,MeanReversion,2025-05-12 10:21:39.444768,2025-05-12 10:21:39.445212,666.6232142857143,0.2929679152296313,702.25,Buy,2023-06-26,702.9522499999999
67,ADANIPORTS,MeanReversion,2025-05-12 10:21:39.445937,2025-05-12 10:21:39.446513,750.9603571428571,0.2929679152296313,797.13,Buy,2023-10-10,797.9271299999999
68,ADANIPORTS,MeanReversion,2025-05-12 10:21:39.447608,2025-05-12 10:21:39.448331,1108.0175,0.2929679152296313,1204.83,Buy,2024-03-14,1206.0348299999998
69,ADANIPORTS,MeanReversion,2025-05-12 10:21:39.449510,2025-05-12 10:21:39.449872,1375.830357142857,0.2929679152296313,1431.0,Buy,2024-09-09,1432.4309999999998
70,ADANIPORTS,MeanReversion,2025-05-12 10:21:39.450104,2025-05-12 10:21:39.450431,1242.4392857142857,0.2929679152296313,1326.85,Buy,2024-10-28,1328.1768499999998
71,ADANIPORTS,MeanReversion,2025-05-12 10:21:39.450919,2025-05-12 10:21:39.451029,1078.880357142857,0.2929679152296313,1163.05,Buy,2025-01-07,1164.2130499999998
72,ADANIPOWER,MeanReversion,2025-05-12 10:21:39.453625,2025-05-12 10:21:39.453724,212.28214285714287,0.2505681485942769,235.55,Buy,2023-01-30,235.78554999999997
73,ADANIPOWER,MeanReversion,2025-05-12 10:21:39.455184,2025-05-12 10:21:39.455557,210.92500000000004,0.2505681485942769,234.05,Buy,2023-06-26,234.28404999999998
74,ADANIPOWER,MeanReversion,2025-05-12 10:21:39.456339,2025-05-12 10:21:39.456551,315.3553571428571,0.2505681485942769,343.4,Buy,2023-10-10,343.74339999999995
75,ADANIPOWER,MeanReversion,2025-05-12 10:21:39.458008,2025-05-12 10:21:39.458248,451.5071428571428,0.2505681485942769,501.9,Buy,2024-03-14,502.4018999999999
76,ADANIPOWER,MeanReversion,2025-05-12 10:21:39.460282,2025-05-12 10:21:39.460617,564.1875,0.2505681485942769,609.0,Buy,2024-10-18,609.6089999999999
77,ADANIPOWER,MeanReversion,2025-05-12 10:21:39.460728,2025-05-12 10:21:39.461384,400.22857142857146,0.2505681485942769,473.8,Buy,2024-11-25,474.27379999999994
78,ADSL,MeanReversion,2025-05-12 10:21:39.508109,2025-05-12 10:21:39.508870,103.86785714285715,0.2733720802975671,127.55,Buy,2024-03-14,127.67754999999998
79,ADSL,MeanReversion,2025-05-12 10:21:39.509671,2025-05-12 10:21:39.509948,168.72035714285715,0.2733720802975671,205.49,Buy,2024-08-06,205.69548999999998
80,ADSL,MeanReversion,2025-05-12 10:21:39.510404,2025-05-12 10:21:39.511828,201.0446428571429,0.2733720802975671,241.0,Buy,2024-10-08,241.24099999999999
81,AEROFLEX,MeanReversion,2025-05-12 10:21:39.537916,2025-05-12 10:21:39.538065,133.4432142857143,0.2730294249650488,144.62,Buy,2023-10-10,144.76461999999998
82,AEROFLEX,MeanReversion,2025-05-12 10:21:39.538617,2025-05-12 10:21:39.538986,141.8832142857143,0.2730294249650488,151.86,Buy,2023-12-13,152.01185999999998
83,AEROFLEX,MeanReversion,2025-05-12 10:21:39.542716,2025-05-12 10:21:39.542829,166.16035714285715,0.2730294249650488,185.33,Buy,2025-01-13,185.51533
84,AEROFLEX,MeanReversion,2025-05-12 10:21:39.543113,2025-05-12 10:21:39.544055,157.74464285714288,0.2730294249650488,208.8,Buy,2025-02-12,209.00879999999998
85,AFCONS,MeanReversion,2025-05-12 10:21:39.555263,2025-05-12 10:21:39.555588,439.7232142857142,0.31694409096446713,492.0,Buy,2025-01-13,492.49199999999996
86,AFCONS,MeanReversion,2025-05-12 10:21:39.555878,2025-05-12 10:21:39.556143,366.41785714285714,0.31694409096446713,417.15,Buy,2025-03-03,417.5671499999999
87,AFSL,MeanReversion,2025-05-12 10:21:39.576987,2025-05-12 10:21:39.577054,301.68571428571425,0.22106781204686238,323.9,Buy,2023-10-25,324.22389999999996
88,AFSL,MeanReversion,2025-05-12 10:21:39.580342,2025-05-12 10:21:39.580458,477.17678571428576,0.22106781204686238,539.9,Buy,2024-09-09,540.4399
89,AGSTRA,MeanReversion,2025-05-12 10:21:39.628994,2025-05-12 10:21:39.629422,54.801785714285714,0.14306281660530246,60.9,Buy,2023-01-24,60.960899999999995
90,AGSTRA,MeanReversion,2025-05-12 10:21:39.630617,2025-05-12 10:21:39.631317,52.18571428571428,0.14306281660530246,57.15,Buy,2023-06-26,57.20714999999999
91,AGSTRA,MeanReversion,2025-05-12 10:21:39.632564,2025-05-12 10:21:39.632807,70.79821428571428,0.14306281660530246,83.45,Buy,2023-12-21,83.53344999999999
92,AGSTRA,MeanReversion,2025-05-12 10:21:39.633129,2025-05-12 10:21:39.633459,86.17678571428571,0.14306281660530246,101.9,Buy,2024-02-09,102.00189999999999
93,AGSTRA,MeanReversion,2025-05-12 10:21:39.635680,2025-05-12 10:21:39.636550,75.21535714285714,0.14306281660530246,89.26,Buy,2024-10-08,89.34926
94,AGSTRA,MeanReversion,2025-05-12 10:21:39.636975,2025-05-12 10:21:39.637143,46.85892857142857,0.14306281660530246,55.25,Buy,2025-01-28,55.305249999999994
95,AIRAN,MeanReversion,2025-05-12 10:21:39.686646,2025-05-12 10:21:39.687199,18.558928571428574,0.2664855557309023,21.55,Buy,2023-10-26,21.57155
96,AJOONI,MeanReversion,2025-05-12 10:21:39.724879,2025-05-12 10:21:39.725202,3.9921428571428574,0.22976816912873535,4.76,Buy,2023-02-16,4.764759999999999
97,AJOONI,MeanReversion,2025-05-12 10:21:39.726248,2025-05-12 10:21:39.726958,3.55642857142857,0.22976816912873535,4.01,Buy,2023-06-22,4.014009999999999
98,AJOONI,MeanReversion,2025-05-12 10:21:39.727634,2025-05-12 10:21:39.727744,3.4853571428571435,0.22976816912873535,3.88,Buy,2023-10-25,3.8838799999999996
99,AJOONI,MeanReversion,2025-05-12 10:21:39.728993,2025-05-12 10:21:39.729169,4.6825,0.22976816912873535,5.47,Buy,2024-02-29,5.475469999999999
100,AJOONI,MeanReversion,2025-05-12 10:21:39.730037,2025-05-12 10:21:39.730204,5.078571428571428,0.22976816912873535,5.65,Buy,2024-06-07,5.65565
101,AJOONI,MeanReversion,2025-05-12 10:21:39.731546,2025-05-12 10:21:39.733345,6.0410714285714295,0.22976816912873535,7.45,Buy,2024-10-23,7.45745
102,AKG,MeanReversion,2025-05-12 10:21:39.748454,2025-05-12 10:21:39.750190,16.489285714285714,0.20649670770560458,23.65,Buy,2023-12-21,23.673649999999995
103,AKSHAR,MeanReversion,2025-05-12 10:21:39.767601,2025-05-12 10:21:39.767718,3.8346428571428577,0.15902377867161285,4.99,Buy,2023-12-21,4.99499
104,AKSHAR,MeanReversion,2025-05-12 10:21:39.768192,2025-05-12 10:21:39.768592,3.0371428571428574,0.15902377867161285,3.58,Buy,2024-02-12,3.5835799999999995
105,AKSHAR,MeanReversion,2025-05-12 10:21:39.769834,2025-05-12 10:21:39.769921,2.319642857142857,0.15902377867161285,2.5,Buy,2024-07-15,2.5024999999999995
106,AKSHAR,MeanReversion,2025-05-12 10:21:39.770201,2025-05-12 10:21:39.770272,1.6335714285714285,0.15902377867161285,2.03,Buy,2024-08-13,2.03203
107,AKSHAR,MeanReversion,2025-05-12 10:21:39.770853,2025-05-12 10:21:39.770998,1.2996428571428573,0.15902377867161285,1.53,Buy,2024-10-08,1.5315299999999998
108,AKSHAR,MeanReversion,2025-05-12 10:21:39.771946,2025-05-12 10:21:39.772428,0.6239285714285714,0.15902377867161285,0.69,Buy,2025-01-14,0.6906899999999999
109,ALANKIT,MeanReversion,2025-05-12 10:21:39.810477,2025-05-12 10:21:39.810714,8.77142857142857,0.23352003281920464,9.95,Buy,2023-10-25,9.959949999999997
110,ALANKIT,MeanReversion,2025-05-12 10:21:39.811971,2025-05-12 10:21:39.812512,14.117857142857146,0.23352003281920464,17.1,Buy,2024-03-13,17.1171
111,ALANKIT,MeanReversion,2025-05-12 10:21:39.814139,2025-05-12 10:21:39.814857,20.2425,0.23352003281920464,23.33,Buy,2024-10-04,23.353329999999996
112,ALANKIT,MeanReversion,2025-05-12 10:21:39.815290,2025-05-12 10:21:39.815741,16.883928571428573,0.23352003281920464,19.2,Buy,2025-01-14,19.219199999999997
113,ALEMBICLTD,MeanReversion,2025-05-12 10:21:39.832173,2025-05-12 10:21:39.832273,84.13499999999999,0.27039626739442646,92.96,Buy,2024-03-07,93.05295999999998
114,ALEMBICLTD,MeanReversion,2025-05-12 10:21:39.832808,2025-05-12 10:21:39.832920,79.8,0.27039626739442646,86.95,Buy,2024-05-08,87.03694999999999
115,ALEMBICLTD,MeanReversion,2025-05-12 10:21:39.834242,2025-05-12 10:21:39.834671,130.29464285714286,0.27039626739442646,147.1,Buy,2024-09-17,147.2471
116,ALEMBICLTD,MeanReversion,2025-05-12 10:21:39.835565,2025-05-12 10:21:39.835985,104.89357142857142,0.27039626739442646,117.94,Buy,2025-01-14,118.05793999999999
117,ALLCARGO,MeanReversion,2025-05-12 10:21:39.892475,2025-05-12 10:21:39.893206,74.07678571428572,0.20472225235991268,86.95,Buy,2023-02-15,87.03694999999999
118,ALLCARGO,MeanReversion,2025-05-12 10:21:39.893686,2025-05-12 10:21:39.894261,58.213214285714294,0.20472225235991268,64.04,Buy,2023-06-01,64.10404
119,ALLCARGO,MeanReversion,2025-05-12 10:21:39.894564,2025-05-12 10:21:39.895082,63.41857142857143,0.20472225235991268,68.69,Buy,2023-08-16,68.75868999999999
120,ALLCARGO,MeanReversion,2025-05-12 10:21:39.895388,2025-05-12 10:21:39.896000,56.94178571428572,0.20472225235991268,61.14,Buy,2023-10-26,61.201139999999995
121,ALLCARGO,MeanReversion,2025-05-12 10:21:39.896588,2025-05-12 10:21:39.896715,61.42071428571428,0.20472225235991268,67.66,Buy,2024-02-13,67.72765999999999
122,ALLCARGO,MeanReversion,2025-05-12 10:21:39.896955,2025-05-12 10:21:39.898715,55.518571428571434,0.20472225235991268,66.79,Buy,2024-03-14,66.85679
123,ALLCARGO,MeanReversion,2025-05-12 10:21:39.899202,2025-05-12 10:21:39.899445,57.143928571428575,0.20472225235991268,62.61,Buy,2024-10-04,62.67260999999999
124,ALLCARGO,MeanReversion,2025-05-12 10:21:39.899706,2025-05-12 10:21:39.900207,49.19,0.20472225235991268,53.39,Buy,2024-11-14,53.443389999999994
125,ALLCARGO,MeanReversion,2025-05-12 10:21:39.900434,2025-05-12 10:21:39.900744,40.24,0.20472225235991268,43.99,Buy,2025-01-13,44.033989999999996
126,ALLCARGO,MeanReversion,2025-05-12 10:21:39.900887,2025-05-12 10:21:39.900965,32.22035714285715,0.20472225235991268,36.09,Buy,2025-02-14,36.12609
127,ALMONDZ,MeanReversion,2025-05-12 10:21:39.908515,2025-05-12 10:21:39.909333,13.050357142857143,0.2641205748851058,14.32,Buy,2023-09-13,14.334319999999998
128,ALOKINDS,MeanReversion,2025-05-12 10:21:39.916055,2025-05-12 10:21:39.916172,13.373214285714287,0.2245507162619047,14.4,Buy,2023-01-20,14.414399999999999
129,ALOKINDS,MeanReversion,2025-05-12 10:21:39.916421,2025-05-12 10:21:39.916582,10.45,0.2245507162619047,11.7,Buy,2023-02-20,11.711699999999999
130,ALOKINDS,MeanReversion,2025-05-12 10:21:39.916868,2025-05-12 10:21:39.917241,9.133928571428573,0.2245507162619047,11.0,Buy,2023-03-29,11.011
131,ALOKINDS,MeanReversion,2025-05-12 10:21:39.919084,2025-05-12 10:21:39.919355,14.378571428571426,0.2245507162619047,16.95,Buy,2023-10-26,16.966949999999997
132,ALOKINDS,MeanReversion,2025-05-12 10:21:39.920238,2025-05-12 10:21:39.920577,24.514285714285712,0.2245507162619047,28.55,Buy,2024-02-13,28.578549999999996
133,ALOKINDS,MeanReversion,2025-05-12 10:21:39.920636,2025-05-12 10:21:39.921716,22.62142857142857,0.2245507162619047,26.05,Buy,2024-03-14,26.07605
134,ALOKINDS,MeanReversion,2025-05-12 10:21:39.922028,2025-05-12 10:21:39.922429,23.59464285714286,0.2245507162619047,26.0,Buy,2024-07-19,26.025999999999996
135,ALOKINDS,MeanReversion,2025-05-12 10:21:39.922920,2025-05-12 10:21:39.923127,21.974285714285717,0.2245507162619047,24.51,Buy,2024-10-08,24.534509999999997
136,ALOKINDS,MeanReversion,2025-05-12 10:21:39.923390,2025-05-12 10:21:39.923629,18.294642857142858,0.2245507162619047,20.25,Buy,2024-11-14,20.270249999999997
137,ALOKINDS,MeanReversion,2025-05-12 10:21:39.924042,2025-05-12 10:21:39.924476,16.8875,0.2245507162619047,18.5,Buy,2025-01-14,18.5185
138,AMBER,MeanReversion,2025-05-12 10:21:39.963814,2025-05-12 10:21:39.964509,5198.880357142858,0.3038452154145077,6314.55,Buy,2025-01-23,6320.864549999999
139,AMBUJACEM,MeanReversion,2025-05-12 10:21:39.986165,2025-05-12 10:21:39.986239,467.87571428571437,0.30243053922361485,497.79,Buy,2023-01-24,498.28779
140,AMBUJACEM,MeanReversion,2025-05-12 10:21:39.988778,2025-05-12 10:21:39.989529,396.0175,0.30243053922361485,419.23,Buy,2023-09-25,419.64923
141,AMBUJACEM,MeanReversion,2025-05-12 10:21:39.990644,2025-05-12 10:21:39.993485,510.1139285714287,0.30243053922361485,553.83,Buy,2024-03-14,554.38383
142,AMBUJACEM,MeanReversion,2025-05-12 10:21:39.994040,2025-05-12 10:21:39.994599,470.83928571428567,0.30243053922361485,504.0,Buy,2025-01-13,504.50399999999996
143,ANANTRAJ,MeanReversion,2025-05-12 10:21:40.052829,2025-05-12 10:21:40.053548,85.15607142857144,0.27799576052532576,102.59,Buy,2023-02-02,102.69259
144,ANANTRAJ,MeanReversion,2025-05-12 10:21:40.057074,2025-05-12 10:21:40.057983,285.08285714285716,0.27799576052532576,318.49,Buy,2024-03-13,318.80848999999995
145,ANANTRAJ,MeanReversion,2025-05-12 10:21:40.058009,2025-05-12 10:21:40.058138,304.3767857142857,0.27799576052532576,344.5,Buy,2024-06-05,344.8445
146,ANANTRAJ,MeanReversion,2025-05-12 10:21:40.060543,2025-05-12 10:21:40.060985,460.5875,0.27799576052532576,604.4,Buy,2025-01-28,605.0043999999999
147,ANDHRAPAP,MeanReversion,2025-05-12 10:21:40.064244,2025-05-12 10:21:40.065065,67.23785714285714,0.2735760463697614,73.42,Buy,2023-05-26,73.49342
148,ANDHRAPAP,MeanReversion,2025-05-12 10:21:40.067018,2025-05-12 10:21:40.067935,90.28071428571428,0.2735760463697614,105.67,Buy,2024-02-06,105.77566999999999
149,ANDHRAPAP,MeanReversion,2025-05-12 10:21:40.069006,2025-05-12 10:21:40.069697,101.34535714285714,0.2735760463697614,109.69,Buy,2024-08-09,109.79968999999998
150,ANDHRSUGAR,MeanReversion,2025-05-12 10:21:40.078978,2025-05-12 10:21:40.079305,96.11214285714286,0.2523956631920673,108.33,Buy,2024-08-06,108.43833
151,ANGELONE,MeanReversion,2025-05-12 10:21:40.085049,2025-05-12 10:21:40.086000,1252.7689285714287,0.27670861114447887,1418.46,Buy,2023-07-19,1419.87846
152,ANGELONE,MeanReversion,2025-05-12 10:21:40.087111,2025-05-12 10:21:40.087689,2522.8171428571427,0.27670861114447887,2967.46,Buy,2024-01-24,2970.42746
153,ANGELONE,MeanReversion,2025-05-12 10:21:40.088242,2025-05-12 10:21:40.088606,2347.3257142857146,0.27670861114447887,2635.54,Buy,2024-05-07,2638.1755399999997
154,ANGELONE,MeanReversion,2025-05-12 10:21:40.088940,2025-05-12 10:21:40.089148,2121.0057142857145,0.27670861114447887,2330.17,Buy,2024-07-04,2332.50017
155,ANGELONE,MeanReversion,2025-05-12 10:21:40.090410,2025-05-12 10:21:40.090680,2302.9528571428573,0.27670861114447887,2617.71,Buy,2024-11-14,2620.3277099999996
156,ANGELONE,MeanReversion,2025-05-12 10:21:40.091104,2025-05-12 10:21:40.091717,2048.8903571428573,0.27670861114447887,2348.21,Buy,2025-01-14,2350.5582099999997
157,ANMOL,MeanReversion,2025-05-12 10:21:40.105864,2025-05-12 10:21:40.105950,42.181785714285716,0.21264513693433854,45.28,Buy,2023-07-14,45.32528
158,ANMOL,MeanReversion,2025-05-12 10:21:40.108098,2025-05-12 10:21:40.108438,50.341071428571425,0.21264513693433854,56.6,Buy,2024-02-13,56.6566
